,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,V1_Vehicle,V2_Driver_,Pedalcycli,Pedestrian,Motorcycli,V1_Type
4455,,,,,,,,,,,,,,,194.0,42.0,1.0,1.0,1.0,39.0
4456,,,,,,,,,,,,,,,115.0,26.0,1.0,1.0,1.0,7.0
4457,,,,,,,,,,,,,,,182.247237049035,42.0,1.0,1.0,1.0,34.0
4458,,,,,,,,,,,,,,,115.0,20.0,1.0,1.0,1.0,39.0
4459,,,,,,,,,,,,,,,194.0,22.0,1.0,1.0,1.0,33.261449868146
4460,,,,,,,,,,,,,,,35.0,74.0,1.0,1.0,1.0,19.0
4461,,,,,,,,,,,,,,,183.342083496391,49.0,1.0,1.0,1.0,39.0
4462,,,,,,,,,,,,,,,185.0,57.0,1.0,1.0,1.0,7.0
4463,,,,,,,,,,,,,,,185.0,50.0,1.0,1.0,1.0,39.0
4464,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,7.0
4465,,,,,,,,,,,,,,,194.0,54.0,1.0,1.0,1.0,30.937246031746
4466,,,,,,,,,,,,,,,185.0,51.0,1.0,1.0,1.0,21.0
4467,,,,,,,,,,,,,,,0.0,23.0,1.0,1.0,1.0,34.0
4468,,,,,,,,,,,,,,,185.0,22.0,1.0,1.0,1.0,48.0
4469,,,,,,,,,,,,,,,267.0,33.0,1.0,1.0,1.0,39.0
4470,,,,,,,,,,,,,,,185.0,30.0,1.0,1.0,1.0,34.0
4471,,,,,,,,,,,,,,,201.0,21.0,1.0,1.0,1.0,34.0
4472,,,,,,,,,,,,,,,203.0,0.0,1.0,1.0,1.0,49.0
4473,,,,,,,,,,,,,,,185.0,58.0,1.0,1.0,1.0,7.0
4474,,,,,,,,,,,,,,,185.0,37.0,1.0,1.0,1.0,7.0
4475,,,,,,,,,,,,,,,179.0,50.0,1.0,1.0,1.0,7.0
4476,,,,,,,,,,,,,,,197.0,27.0,1.0,1.0,1.0,34.0
4477,,,,,,,,,,,,,,,115.0,0.0,1.0,0.0,1.0,39.0
4478,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,38.0
4479,,,,,,,,,,,,,,,140.0,29.0,1.0,1.0,0.0,39.0
4480,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,27.0
4481,,,,,,,,,,,,,,,0.0,21.0,1.0,1.0,1.0,39.0
4482,,,,,,,,,,,,,,,203.0,0.0,1.0,1.0,1.0,39.0
4483,,,,,,,,,,,,,,,157.488261199,0.0,1.0,1.0,1.0,39.0
4484,,,,,,,,,,,,,,,199.0,0.0,1.0,1.0,1.0,39.0
4485,,,,,,,,,,,,,,,151.501406765506,0.0,1.0,1.0,1.0,39.0
4486,,,,,,,,,,,,,,,187.884241974391,0.0,1.0,1.0,1.0,7.0
4487,,,,,,,,,,,,,,,194.0,87.0,1.0,1.0,1.0,27.5021078431372
4488,,,,,,,,,,,,,,,197.0,44.0,1.0,1.0,1.0,49.0
4489,,,,,,,,,,,,,,,267.0,31.0,1.0,1.0,1.0,39.0
4490,,,,,,,,,,,,,,,115.0,0.0,1.0,0.0,1.0,7.0
4491,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,0.0,28.0
4492,,,,,,,,,,,,,,,115.0,67.0,1.0,1.0,1.0,7.0
4493,,,,,,,,,,,,,,,181.674007209681,45.0,1.0,1.0,1.0,34.0
4494,,,,,,,,,,,,,,,158.668617195144,28.0,1.0,1.0,1.0,49.0
4495,,,,,,,,,,,,,,,244.0,63.0,1.0,1.0,1.0,11.0
4496,,,,,,,,,,,,,,,115.0,0.0,1.0,0.0,1.0,39.0
4497,,,,,,,,,,,,,,,233.0,0.0,1.0,1.0,1.0,6.0
4498,,,,,,,,,,,,,,,0.0,22.0,1.0,1.0,1.0,34.0
4499,,,,,,,,,,,,,,,0.0,42.0,1.0,1.0,1.0,39.0
4500,,,,,,,,,,,,,,,0.0,47.0,1.0,1.0,1.0,39.0
4501,,,,,,,,,,,,,,,193.233254815022,61.0,1.0,1.0,1.0,34.0
4502,,,,,,,,,,,,,,,185.0,21.0,1.0,1.0,1.0,7.0
4503,,,,,,,,,,,,,,,266.0,0.0,1.0,1.0,1.0,7.0
4504,,,,,,,,,,,,,,,244.0,25.0,1.0,1.0,1.0,18.0
4505,,,,,,,,,,,,,,,35.0,26.0,1.0,1.0,1.0,39.0
4506,,,,,,,,,,,,,,,179.0,46.0,1.0,1.0,1.0,7.0
4507,,,,,,,,,,,,,,,185.0,21.0,1.0,1.0,1.0,39.0
4508,,,,,,,,,,,,,,,194.0,24.0,1.0,1.0,1.0,30.3087028824834
4509,,,,,,,,,,,,,,,99.1396930308145,22.0,1.0,1.0,1.0,34.0
4510,,,,,,,,,,,,,,,115.0,55.0,1.0,1.0,1.0,19.0
4511,,,,,,,,,,,,,,,185.0,38.0,1.0,1.0,0.0,28.0
4512,,,,,,,,,,,,,,,267.0,69.0,1.0,1.0,1.0,7.0
4513,,,,,,,,,,,,,,,244.0,34.0,1.0,1.0,1.0,21.0
4514,,,,,,,,,,,,,,,136.0,54.0,1.0,1.0,1.0,39.0
4515,,,,,,,,,,,,,,,266.0,46.0,1.0,1.0,1.0,8.0
4516,,,,,,,,,,,,,,,244.0,37.0,1.0,1.0,1.0,39.0
4517,,,,,,,,,,,,,,,217.0,47.0,1.0,1.0,1.0,39.0
4518,,,,,,,,,,,,,,,244.0,34.0,1.0,1.0,1.0,39.0
4519,,,,,,,,,,,,,,,203.0,57.0,1.0,1.0,1.0,39.0
4520,,,,,,,,,,,,,,,265.0,45.0,1.0,1.0,1.0,48.0
4521,,,,,,,,,,,,,,,244.0,34.0,1.0,1.0,1.0,7.0
4522,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,39.0
4523,,,,,,,,,,,,,,,115.0,69.0,1.0,1.0,1.0,37.0
4524,,,,,,,,,,,,,,,35.0,39.0,1.0,1.0,1.0,34.0
4525,,,,,,,,,,,,,,,185.0,52.0,1.0,1.0,1.0,34.0
4526,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,39.0
4527,,,,,,,,,,,,,,,187.0,23.0,1.0,1.0,1.0,49.0
4528,,,,,,,,,,,,,,,177.257659267148,60.0,1.0,1.0,0.0,39.0
4529,,,,,,,,,,,,,,,115.0,63.0,1.0,1.0,1.0,39.0
4530,,,,,,,,,,,,,,,213.0,0.0,1.0,1.0,1.0,39.0
4531,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,18.0
4532,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,39.0
4533,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,7.0
4534,,,,,,,,,,,,,,,266.0,38.0,1.0,1.0,1.0,39.0
4535,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,39.0
4536,,,,,,,,,,,,,,,0.0,76.0,1.0,1.0,1.0,49.0
4537,,,,,,,,,,,,,,,203.0,47.0,1.0,1.0,1.0,7.0
4538,,,,,,,,,,,,,,,203.0,53.0,1.0,1.0,1.0,7.0
4539,,,,,,,,,,,,,,,185.0,0.0,1.0,1.0,1.0,34.0
4540,,,,,,,,,,,,,,,35.0,59.0,1.0,1.0,1.0,39.0
4541,,,,,,,,,,,,,,,186.030034232715,67.0,1.0,1.0,1.0,37.0
4542,,,,,,,,,,,,,,,244.0,33.0,1.0,1.0,1.0,34.0
4543,,,,,,,,,,,,,,,203.0,0.0,1.0,1.0,1.0,7.0
4544,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,7.0
4545,,,,,,,,,,,,,,,194.198089968483,53.0,1.0,1.0,1.0,39.0
4546,,,,,,,,,,,,,,,35.0,73.0,1.0,1.0,1.0,34.0
4547,,,,,,,,,,,,,,,194.0,31.0,1.0,1.0,1.0,48.0
4548,,,,,,,,,,,,,,,203.0,26.0,1.0,1.0,1.0,49.0
4549,,,,,,,,,,,,,,,115.0,29.0,1.0,1.0,1.0,21.0
4550,,,,,,,,,,,,,,,132.88417649248,35.0,1.0,1.0,1.0,39.0
4551,,,,,,,,,,,,,,,115.0,26.0,1.0,1.0,1.0,7.0
4552,,,,,,,,,,,,,,,115.0,22.0,1.0,1.0,1.0,19.0
4553,,,,,,,,,,,,,,,35.0,63.0,1.0,1.0,1.0,34.0
4554,,,,,,,,,,,,,,,185.0,0.0,1.0,1.0,1.0,49.0
4555,,,,,,,,,,,,,,,0.0,35.0,1.0,1.0,1.0,38.0
4556,,,,,,,,,,,,,,,205.290592429372,0.0,1.0,1.0,1.0,39.0
4557,,,,,,,,,,,,,,,189.696631848438,65.0,1.0,1.0,1.0,39.0
4558,,,,,,,,,,,,,,,267.0,33.0,1.0,1.0,1.0,34.0
4559,,,,,,,,,,,,,,,188.105387948015,35.0,1.0,1.0,1.0,38.0
4560,,,,,,,,,,,,,,,136.0,0.0,1.0,0.0,1.0,25.4799202090592
4561,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,39.0
4562,,,,,,,,,,,,,,,267.0,30.0,1.0,1.0,1.0,7.0
4563,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,39.0
4564,,,,,,,,,,,,,,,198.798100273191,50.0,1.0,1.0,1.0,34.0
4565,,,,,,,,,,,,,,,185.0,25.0,1.0,1.0,1.0,34.0
4566,,,,,,,,,,,,,,,212.0,0.0,1.0,1.0,1.0,39.0
4567,,,,,,,,,,,,,,,143.064342350204,26.0,1.0,1.0,1.0,39.0
4568,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,7.0
4569,,,,,,,,,,,,,,,246.0,0.0,1.0,1.0,1.0,39.0
4570,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,49.0
4571,,,,,,,,,,,,,,,244.0,30.0,1.0,1.0,1.0,39.0
4572,,,,,,,,,,,,,,,246.0,0.0,1.0,1.0,1.0,39.0
4573,,,,,,,,,,,,,,,267.0,31.0,1.0,1.0,1.0,39.0
4574,,,,,,,,,,,,,,,151.954444328431,57.0,1.0,1.0,1.0,38.0
4575,,,,,,,,,,,,,,,182.827714252865,42.0,1.0,1.0,1.0,7.0
4576,,,,,,,,,,,,,,,105.344751686744,37.0,1.0,1.0,1.0,34.0
4577,,,,,,,,,,,,,,,185.0,63.0,1.0,1.0,1.0,39.0
4578,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,49.0
4579,,,,,,,,,,,,,,,265.0,51.0,1.0,1.0,1.0,6.0
4580,,,,,,,,,,,,,,,35.0,52.0,1.0,1.0,1.0,19.0
4581,,,,,,,,,,,,,,,265.0,36.0,1.0,1.0,1.0,38.0
4582,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,34.0
4583,,,,,,,,,,,,,,,185.0,0.0,1.0,1.0,1.0,38.0
4584,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,39.0
4585,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,39.0
4586,,,,,,,,,,,,,,,244.0,22.0,1.0,1.0,1.0,39.0
4587,,,,,,,,,,,,,,,257.0,24.0,1.0,1.0,1.0,7.0
4588,,,,,,,,,,,,,,,194.0,31.0,1.0,1.0,1.0,33.0296492673993
4589,,,,,,,,,,,,,,,154.689420187566,42.0,1.0,1.0,1.0,39.0
4590,,,,,,,,,,,,,,,185.0,46.0,1.0,1.0,1.0,21.0
4591,,,,,,,,,,,,,,,179.0,60.0,1.0,1.0,1.0,34.0
4592,,,,,,,,,,,,,,,171.913721245663,0.0,1.0,1.0,1.0,19.0
4593,,,,,,,,,,,,,,,265.0,62.0,1.0,1.0,1.0,7.0
4594,,,,,,,,,,,,,,,151.554203555444,0.0,0.0,1.0,1.0,34.0
4595,,,,,,,,,,,,,,,265.0,45.0,1.0,1.0,1.0,7.0
4596,,,,,,,,,,,,,,,35.0,27.0,1.0,1.0,1.0,46.0
4597,,,,,,,,,,,,,,,191.903230848683,46.0,1.0,1.0,1.0,11.0
4598,,,,,,,,,,,,,,,79.0,34.0,1.0,1.0,1.0,40.0
4599,,,,,,,,,,,,,,,233.0,50.0,1.0,1.0,0.0,28.0
4600,,,,,,,,,,,,,,,267.0,25.0,1.0,1.0,1.0,39.0
4601,,,,,,,,,,,,,,,267.0,49.0,1.0,1.0,1.0,39.0
4602,,,,,,,,,,,,,,,265.0,17.0,1.0,1.0,1.0,11.0
4603,,,,,,,,,,,,,,,151.355439234637,64.0,1.0,1.0,1.0,34.0
4604,,,,,,,,,,,,,,,141.242055696954,0.0,0.0,1.0,1.0,39.0
4605,,,,,,,,,,,,,,,136.0,0.0,1.0,0.0,1.0,29.2411113070394
4606,,,,,,,,,,,,,,,115.0,23.0,1.0,1.0,1.0,39.0
4607,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,39.0
4608,,,,,,,,,,,,,,,175.0,0.0,1.0,1.0,1.0,34.0
4609,,,,,,,,,,,,,,,246.0,0.0,1.0,1.0,1.0,39.0
4610,,,,,,,,,,,,,,,244.0,55.0,1.0,1.0,1.0,39.0
4611,,,,,,,,,,,,,,,35.0,43.0,1.0,1.0,1.0,34.0
4612,,,,,,,,,,,,,,,110.955617520849,18.0,1.0,1.0,1.0,20.0
4613,,,,,,,,,,,,,,,115.0,64.0,1.0,1.0,1.0,49.0
4614,,,,,,,,,,,,,,,35.0,30.0,1.0,1.0,1.0,7.0
4615,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,21.0
4616,,,,,,,,,,,,,,,136.0,26.0,1.0,1.0,1.0,32.5765805068737
4617,,,,,,,,,,,,,,,265.0,52.0,1.0,1.0,1.0,20.0
4618,,,,,,,,,,,,,,,35.0,41.0,1.0,1.0,1.0,49.0
4619,,,,,,,,,,,,,,,267.0,33.0,1.0,1.0,1.0,34.0
4620,,,,,,,,,,,,,,,157.31645821162,22.0,1.0,1.0,1.0,39.0
4621,,,,,,,,,,,,,,,265.0,29.0,1.0,1.0,1.0,7.0
4622,,,,,,,,,,,,,,,141.668947955442,36.0,1.0,1.0,1.0,39.0
4623,,,,,,,,,,,,,,,121.759057757342,19.0,1.0,1.0,1.0,11.0
4624,,,,,,,,,,,,,,,179.0,44.0,1.0,1.0,1.0,21.0
4625,,,,,,,,,,,,,,,185.0,51.0,1.0,1.0,1.0,34.0
4626,,,,,,,,,,,,,,,185.0,22.0,1.0,1.0,1.0,21.0
4627,,,,,,,,,,,,,,,35.0,47.0,1.0,1.0,1.0,34.0
4628,,,,,,,,,,,,,,,115.0,45.0,1.0,1.0,1.0,7.0
4629,,,,,,,,,,,,,,,115.0,54.0,1.0,1.0,1.0,49.0
4630,,,,,,,,,,,,,,,244.0,30.0,1.0,1.0,1.0,34.0
4631,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,34.0
4632,,,,,,,,,,,,,,,115.0,29.0,1.0,1.0,1.0,39.0
4633,,,,,,,,,,,,,,,0.0,23.0,1.0,1.0,1.0,39.0
4634,,,,,,,,,,,,,,,75.0,0.0,1.0,1.0,1.0,39.0
4635,,,,,,,,,,,,,,,267.0,74.0,1.0,1.0,1.0,39.0
4636,,,,,,,,,,,,,,,132.074214406135,72.0,1.0,1.0,1.0,19.0
4637,,,,,,,,,,,,,,,35.0,81.0,1.0,1.0,1.0,21.0
4638,,,,,,,,,,,,,,,147.0,34.0,1.0,1.0,1.0,7.0
4639,,,,,,,,,,,,,,,187.0,33.0,1.0,1.0,1.0,39.0
4640,,,,,,,,,,,,,,,194.0,25.0,1.0,1.0,1.0,30.2015305153552
4641,,,,,,,,,,,,,,,35.0,26.0,1.0,1.0,1.0,47.0
4642,,,,,,,,,,,,,,,115.0,59.0,1.0,1.0,1.0,7.0
4643,,,,,,,,,,,,,,,194.0,47.0,1.0,1.0,1.0,19.0
4644,,,,,,,,,,,,,,,115.0,34.0,1.0,1.0,1.0,49.0
4645,,,,,,,,,,,,,,,266.0,38.0,1.0,1.0,1.0,34.0
4646,,,,,,,,,,,,,,,115.0,72.0,1.0,1.0,1.0,39.0
4647,,,,,,,,,,,,,,,115.0,74.0,1.0,1.0,1.0,38.0
4648,,,,,,,,,,,,,,,267.0,36.0,1.0,1.0,1.0,38.0
4649,,,,,,,,,,,,,,,238.0,35.0,1.0,1.0,1.0,29.4153318328956
4650,,,,,,,,,,,,,,,265.0,0.0,1.0,1.0,1.0,39.0
4651,,,,,,,,,,,,,,,118.58727611873,20.0,1.0,1.0,1.0,21.0
4652,,,,,,,,,,,,,,,185.0,52.0,1.0,1.0,1.0,34.0
4653,,,,,,,,,,,,,,,165.0,0.0,1.0,1.0,1.0,34.0
4654,,,,,,,,,,,,,,,265.0,0.0,1.0,1.0,1.0,39.0
4655,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,22.0
4656,,,,,,,,,,,,,,,35.0,34.0,1.0,1.0,1.0,49.0
4657,,,,,,,,,,,,,,,35.0,30.0,1.0,1.0,1.0,49.0
4658,,,,,,,,,,,,,,,267.0,24.0,1.0,1.0,1.0,39.0
4659,,,,,,,,,,,,,,,35.0,26.0,1.0,1.0,1.0,49.0
4660,,,,,,,,,,,,,,,194.0,30.0,1.0,1.0,1.0,32.0687805383023
4661,,,,,,,,,,,,,,,115.0,20.0,1.0,1.0,1.0,39.0
4662,,,,,,,,,,,,,,,175.0,0.0,1.0,1.0,1.0,7.0
4663,,,,,,,,,,,,,,,185.0,27.0,1.0,1.0,1.0,39.0
4664,,,,,,,,,,,,,,,35.0,35.0,1.0,1.0,1.0,39.0
4665,,,,,,,,,,,,,,,267.0,45.0,1.0,1.0,1.0,39.0
4666,,,,,,,,,,,,,,,184.284228958593,0.0,1.0,1.0,1.0,39.0
4667,,,,,,,,,,,,,,,185.0,38.0,1.0,1.0,1.0,39.0
4668,,,,,,,,,,,,,,,199.0,21.0,1.0,1.0,1.0,35.340899966047
4669,,,,,,,,,,,,,,,185.0,37.0,1.0,1.0,1.0,7.0
4670,,,,,,,,,,,,,,,199.65452127267,0.0,1.0,1.0,1.0,49.0
4671,,,,,,,,,,,,,,,244.0,41.0,1.0,1.0,1.0,39.0
4672,,,,,,,,,,,,,,,244.0,30.0,1.0,1.0,1.0,39.0
4673,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,7.0
4674,,,,,,,,,,,,,,,200.371630489599,0.0,1.0,1.0,1.0,34.0
4675,,,,,,,,,,,,,,,185.0,27.0,1.0,1.0,1.0,34.0
4676,,,,,,,,,,,,,,,181.065348057784,0.0,1.0,1.0,1.0,20.0
4677,,,,,,,,,,,,,,,175.02158409439,25.0,1.0,1.0,1.0,14.0
4678,,,,,,,,,,,,,,,96.0,0.0,1.0,1.0,1.0,39.0
4679,,,,,,,,,,,,,,,115.0,65.0,1.0,1.0,1.0,37.0
4680,,,,,,,,,,,,,,,252.0,0.0,1.0,1.0,1.0,7.0
4681,,,,,,,,,,,,,,,255.0,0.0,1.0,1.0,1.0,39.0
4682,,,,,,,,,,,,,,,115.0,33.0,1.0,1.0,1.0,49.0
4683,,,,,,,,,,,,,,,101.054046583102,30.0,1.0,1.0,1.0,34.1621932113263
4684,,,,,,,,,,,,,,,107.806493204623,21.0,1.0,1.0,1.0,7.0
4685,,,,,,,,,,,,,,,265.0,0.0,1.0,1.0,1.0,39.0
4686,,,,,,,,,,,,,,,115.0,23.0,1.0,1.0,1.0,39.0
4687,,,,,,,,,,,,,,,194.0,0.0,1.0,1.0,1.0,39.0
4688,,,,,,,,,,,,,,,168.273327883806,38.0,1.0,1.0,1.0,39.0
4689,,,,,,,,,,,,,,,35.0,39.0,1.0,1.0,1.0,39.0
4690,,,,,,,,,,,,,,,267.0,54.0,1.0,1.0,1.0,39.0
4691,,,,,,,,,,,,,,,203.0,43.0,1.0,1.0,1.0,7.0
4692,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,39.0
4693,,,,,,,,,,,,,,,116.0,29.0,1.0,1.0,1.0,48.0
4694,,,,,,,,,,,,,,,244.0,30.0,1.0,1.0,1.0,39.0
4695,,,,,,,,,,,,,,,234.0,23.0,1.0,1.0,0.0,28.0
4696,,,,,,,,,,,,,,,115.0,21.0,1.0,1.0,1.0,39.0
4697,,,,,,,,,,,,,,,115.0,51.0,1.0,1.0,1.0,7.0
4698,,,,,,,,,,,,,,,233.0,0.0,1.0,1.0,1.0,7.0
4699,,,,,,,,,,,,,,,194.0,48.0,1.0,1.0,1.0,30.5864228892602
4700,,,,,,,,,,,,,,,106.177413424484,38.0,1.0,1.0,0.0,28.0
4701,,,,,,,,,,,,,,,56.0,58.0,1.0,1.0,1.0,21.0
4702,,,,,,,,,,,,,,,267.0,45.0,1.0,1.0,1.0,11.0
4703,,,,,,,,,,,,,,,180.362584585399,0.0,1.0,1.0,1.0,39.0
4704,,,,,,,,,,,,,,,194.0,44.0,1.0,1.0,1.0,39.0
4705,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,7.0
4706,,,,,,,,,,,,,,,232.0,0.0,1.0,1.0,1.0,34.0
4707,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,18.0
4708,,,,,,,,,,,,,,,9.0,0.0,1.0,1.0,1.0,20.0
4709,,,,,,,,,,,,,,,115.0,64.0,1.0,1.0,1.0,39.0
4710,,,,,,,,,,,,,,,233.0,19.0,1.0,1.0,1.0,39.0
4711,,,,,,,,,,,,,,,244.0,0.0,1.0,1.0,1.0,34.0
4712,,,,,,,,,,,,,,,203.0,32.0,1.0,1.0,1.0,12.0
4713,,,,,,,,,,,,,,,266.0,0.0,1.0,1.0,1.0,7.0
4714,,,,,,,,,,,,,,,267.0,31.0,1.0,1.0,1.0,48.0
4715,,,,,,,,,,,,,,,194.0,26.0,1.0,1.0,1.0,26.5948093007032
4716,,,,,,,,,,,,,,,83.6865090064015,29.0,1.0,1.0,1.0,48.0
4717,,,,,,,,,,,,,,,115.0,45.0,1.0,1.0,1.0,7.0
4718,,,,,,,,,,,,,,,115.0,75.0,1.0,1.0,1.0,39.0
4719,,,,,,,,,,,,,,,179.0,33.0,1.0,1.0,1.0,7.0
4720,,,,,,,,,,,,,,,160.0,24.0,1.0,1.0,1.0,39.0
4721,,,,,,,,,,,,,,,185.0,47.0,1.0,1.0,1.0,34.0
4722,,,,,,,,,,,,,,,171.147533214536,0.0,1.0,1.0,1.0,7.0
4723,,,,,,,,,,,,,,,146.852189375525,36.0,1.0,1.0,1.0,39.0
4724,,,,,,,,,,,,,,,35.0,30.0,1.0,1.0,1.0,39.0
4725,,,,,,,,,,,,,,,267.0,0.0,1.0,1.0,1.0,34.0
4726,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,12.0
4727,,,,,,,,,,,,,,,185.0,0.0,1.0,1.0,1.0,34.0
4728,,,,,,,,,,,,,,,179.560336170272,38.0,1.0,1.0,1.0,7.0
4729,,,,,,,,,,,,,,,244.0,51.0,1.0,1.0,1.0,39.0
4730,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,39.0
4731,,,,,,,,,,,,,,,0.0,35.0,1.0,1.0,1.0,49.0
4732,,,,,,,,,,,,,,,244.0,0.0,1.0,1.0,1.0,7.0
4733,,,,,,,,,,,,,,,185.0,34.0,1.0,1.0,1.0,39.0
4734,,,,,,,,,,,,,,,0.0,60.0,1.0,1.0,1.0,39.0
4735,,,,,,,,,,,,,,,244.0,33.0,1.0,1.0,1.0,7.0
4736,,,,,,,,,,,,,,,265.0,0.0,1.0,1.0,1.0,34.0
4737,,,,,,,,,,,,,,,234.0,47.0,1.0,1.0,1.0,39.0
4738,,,,,,,,,,,,,,,185.0,0.0,1.0,1.0,1.0,34.0
4739,,,,,,,,,,,,,,,267.0,20.0,1.0,1.0,1.0,39.0
4740,,,,,,,,,,,,,,,199.0,19.0,1.0,1.0,1.0,39.0
4741,,,,,,,,,,,,,,,115.0,54.0,1.0,1.0,1.0,7.0
4742,,,,,,,,,,,,,,,265.0,22.0,1.0,1.0,1.0,34.0
4743,,,,,,,,,,,,,,,115.0,43.0,1.0,1.0,1.0,39.0
4744,,,,,,,,,,,,,,,155.0,0.0,1.0,1.0,1.0,39.0
4745,,,,,,,,,,,,,,,115.0,28.0,1.0,1.0,1.0,34.0
4746,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,19.0
4747,,,,,,,,,,,,,,,115.0,50.0,1.0,1.0,1.0,21.0
4748,,,,,,,,,,,,,,,265.0,17.0,1.0,1.0,1.0,39.0
4749,,,,,,,,,,,,,,,136.0,51.0,1.0,1.0,1.0,18.0
4750,,,,,,,,,,,,,,,185.0,27.0,1.0,1.0,1.0,48.0
4751,,,,,,,,,,,,,,,185.0,40.0,1.0,1.0,1.0,39.0
4752,,,,,,,,,,,,,,,140.0,36.0,1.0,1.0,1.0,39.0
4753,,,,,,,,,,,,,,,115.0,69.0,1.0,1.0,1.0,7.0
4754,,,,,,,,,,,,,,,185.0,37.0,1.0,1.0,1.0,7.0
4755,,,,,,,,,,,,,,,185.0,36.0,1.0,1.0,1.0,39.0
4756,,,,,,,,,,,,,,,267.0,56.0,1.0,1.0,1.0,34.0
4757,,,,,,,,,,,,,,,161.266739823618,18.0,1.0,1.0,1.0,39.0
4758,,,,,,,,,,,,,,,185.0,43.0,1.0,1.0,1.0,39.0
4759,,,,,,,,,,,,,,,192.0,31.0,1.0,1.0,1.0,34.0
4760,,,,,,,,,,,,,,,197.0,0.0,1.0,0.0,1.0,39.0
4761,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,19.0
4762,,,,,,,,,,,,,,,185.0,51.0,1.0,1.0,1.0,39.0
4763,,,,,,,,,,,,,,,185.0,26.0,1.0,1.0,1.0,39.0
4764,,,,,,,,,,,,,,,194.0,19.0,1.0,1.0,1.0,39.0
4765,,,,,,,,,,,,,,,185.0,0.0,1.0,1.0,1.0,39.0
4766,,,,,,,,,,,,,,,35.0,42.0,1.0,1.0,1.0,49.0
4767,,,,,,,,,,,,,,,35.0,58.0,1.0,1.0,1.0,19.0
4768,,,,,,,,,,,,,,,179.0,0.0,1.0,1.0,1.0,39.0
4769,,,,,,,,,,,,,,,174.0,0.0,1.0,1.0,1.0,39.0
4770,,,,,,,,,,,,,,,115.0,34.0,1.0,1.0,1.0,39.0
4771,,,,,,,,,,,,,,,185.0,40.0,1.0,1.0,1.0,39.0
4772,,,,,,,,,,,,,,,203.0,54.0,1.0,1.0,1.0,39.0
4773,,,,,,,,,,,,,,,115.0,0.0,1.0,1.0,1.0,7.0
4774,,,,,,,,,,,,,,,147.464882471976,38.0,1.0,1.0,1.0,39.0
4775,,,,,,,,,,,,,,,194.0,35.0,1.0,1.0,1.0,34.0
4776,,,,,,,,,,,,,,,0.0,41.0,1.0,1.0,1.0,19.0
4777,,,,,,,,,,,,,,,266.0,60.0,1.0,1.0,1.0,39.0
4778,,,,,,,,,,,,,,,185.0,0.0,1.0,1.0,1.0,39.0
4779,,,,,,,,,,,,,,,185.0,68.0,1.0,1.0,1.0,7.0
4780,,,,,,,,,,,,,,,115.0,57.0,1.0,1.0,1.0,39.0
4781,,,,,,,,,,,,,,,118.100058634634,20.0,1.0,1.0,1.0,39.0
4782,,,,,,,,,,,,,,,267.0,51.0,1.0,1.0,1.0,47.0
4783,,,,,,,,,,,,,,,267.0,32.0,1.0,1.0,1.0,39.0
4784,,,,,,,,,,,,,,,265.0,27.0,1.0,1.0,1.0,7.0
4785,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,39.0
4786,,,,,,,,,,,,,,,35.0,36.0,1.0,1.0,1.0,38.0
