"X","V1_Dir","V1_Action","V1_Lane_Nu","V1_Driver1","V1_Vehicle","V2_Driver1","V2_Dir","V2_Action","V2_Lane_Nu","V2_Driver_","Total_Vehi","Fatalities","Injury_Typ","Injured","Property_D","Crash_Type","Pedalcycli","Pedestrian","Motorcycli","V1_Type"
3665,3,6,1,24,157,0,3,3,1,19,2,1.10166666666667,1.88194029483909,0,0,0,1,1,1,39
3666,2,3,3,24,35,0,2,12,3,51,2,1.22666666666667,2,1,1,4,1,1,1,7
3667,1,3,1,1.80460846560847,265,0.0801069518716577,1,3,1,25,2,1.02,2.07851877234197,0,0,4,1,1,1,7
3668,2,1,0,0,179,0.00069767441860453,1.97384314591449,7.40643078255151,0,0,1,1.01,2.15593434343434,0,0,3,1,1,1,49
3669,1,3,0,0,185,0,1,3,0,36,2,1.05,2.19669664196724,0,0,4,1,1,1,38
3670,2,1,1,0.44347481912328,267,0,2,3,1,37,2,1.04,2,2,1,7,1,1,1,7
3671,0,3,0,8,5,0,2,3,0,17,3,1.265,0,3,1,0,1,1,1,38
3672,2,3,0,0,146.724583552844,0.0806666666666666,1.93709595959596,4.16760317460318,0,0,1,1.025,2,1,1,3,0,1,1,7
3673,2,6,0,5.26507315808994,194,0.0216416510318949,1.81432245539665,8.93899176769841,0,0,1,1.08,1.89415343915344,0,0,0,1,1,1,34
3674,1,3,1,0,126.609933142331,0,1,12,1,17,2,1.01,1.97118172690763,0,0,4,1,1,1,18
3675,3,3,2,11,244,0,0,12,2,60,3,1.06,1,2,1,4,1,1,1,39
3676,0,14,0,0,115,0,3,3,0,32,2,1.24666666666667,1,1,1,0,1,1,1,34
3677,2,3,0,0,115,0,0,3,0,0,2,1.055,1.92134235209235,0,0,0,1,1,1,7
3678,3,3,1,0,153.560737726704,0.08,1.87909297534298,7.35740559440559,0,0,1,1.08,2,1,1,0,0,1,1,7
3679,2,1,1,0,267,0,2,3,1,52,2,1.135,2,1,1,0,1,1,1,7
3680,3,14,0,0,56,0,3,12,0,25,2,1.13833333333333,2.18506613474446,0,0,4,1,1,1,38
3681,1,16,0,8.16838888888889,194,0.125154471544715,1.1973620943507,9,0,0,2,1.09,1.67983333333333,0,0,0,1,1,1,34
3682,0,6,3,0,115,0,2,1,3,61,2,1.06,1.99458004046877,0,0,0,1,1,1,39
3683,0,3,0,5.11127981607702,265,0.14,0.691253013040603,7.67738288061703,0,0,1,1,3,0,1,3,1,1,0,31
3684,1,3,0,2.08646347824303,187,0,1,3,5,39,2,1.03,2.06922794743117,0,0,4,1,1,1,7
3685,2,3,0,11,184.571927516374,0,2,12,0,60,2,1.1,2,2,1,4,1,1,1,38
3686,2,3,0,0,265,0,0,3,0,18,2,1.105,1,3,1,0,1,1,1,39
3687,0,14,0,0,115,0,3,3,0,0,2,1.12666666666667,2.11575733270386,0,0,0,1,1,1,7
3688,1,1,4,1.9794931845648,201,0,1,3,4,35,2,1.095,2.02427477017365,0,0,0,1,1,1,7
3689,1,3,1,3.88682942154441,199,0.146666666666667,1.07083333333333,7.91841620879121,0,0,1,1,1,1,1,3,1,0,1,34
3690,1,3,3,0,265,0,1,12,3,59,2,1.03,1.92008734036318,0,0,7,1,1,1,6
3691,0,3,0,4.90867187377053,194,0.324397089397089,0.718833599946756,8.59033412282606,0,0,1,1.07,1.87416666666667,0,0,0,1,1,1,18
3692,3,3,2,9.51690903914653,194,0,3,12,2,48,2,1.14,2,1,1,4,1,1,1,29.9052396791661
3693,2,6,0,8,179,0.1475,1.94561111111111,7.13184835680751,0,0,1,1.01,2,1,1,3,1,1,1,39
3694,0,3,3,0,185,0,0,14,3,24,2,1.07,2,2,1,4,1,1,1,39
3695,1,3,1,24,115,0,1,3,1,24,2,1.0475,1,1,1,4,1,1,0,21
3696,2,1,1,0,115,0.0328070175438596,0,3,1,35,2,1.0975,1,1,1,0,1,1,1,7
3697,1,3,3,8,35,0,1,3,3,34,2,1.17,2,4,1,4,1,1,1,39
3698,1,3,1,0,35,0,1,12,1,55,2,1.1,2,1,1,4,1,1,1,21
3699,2,11,0,6.07188979550421,238,0.170487804878049,1.73394038412178,9,0,0,2,1.07,1.76791666666667,0,0,0,1,1,1,20
3700,1,3,0,0,244,0,1,12,0,54,2,1.05,1,2,1,4,1,1,1,39
3701,1,3,0,0,115,0,3,3,0,28,2,1.14666666666667,2,1,1,0,1,1,1,39
3702,0,3,0,0,179,0.0199999999999999,0.149970071929364,9,0,0,2,1,2,1,1,4,1,1,1,37
3703,0,3,0,0,244,0,0,12,0,70,2,1.04,2,1,1,4,1,1,1,34
3704,2,3,0,24,84,0.091578947368421,1.57913311688312,7.00203907203907,0,0,1,1.12,0,1,1,3,1,1,1,38
3705,3,3,1,2.25247070857255,157,0,3,3,1,46,2,1.04,2.05790834397181,0,0,7,1,1,1,39
3706,2.0746353585206,3,0,2.61511092794257,85.8895612894465,0,3,3,0,62,2,1.31166666666667,2.01191596114636,0,0,0,1,1,1,26.6925124021624
3707,2,6,0,0,115,0,0,3,0,0,2,1.05,1.9738904965957,0,0,0,1,1,1,39
3708,2,1,2,0,250.3180485077,0,2,12,2,48,2,1.09,2.01296190368421,0,0,0,1,1,1,49
3709,3,3,2,4.36448192891264,156.10493827045,0,3,12,2,27,3,1.14666666666667,2,1,1,4,1,1,1,19
3710,3,14,0,0,115,0,0,3,0,49,3,1.0675,2,4,1,0,1,1,1,39
3711,0,15,0,0,212.062396574821,0,0,12,0,61,2,1.07,2.06207222646538,0,0,4,1,1,1,11
3712,3,14,1,0,115,0.120176991150442,1.2499267817632,5.22446414752925,0,0,1,1.07,2.22972261072261,0,0,0,0,1,1,34
3713,1,3,0,0,88.5019724728255,0,2,13,0,39,2,1.195,2.07961760024604,0,0,0,1,1,1,20
3714,1,3,0,0,178.603970183352,0,1,12,0,36,2,1.07,2.17021816100047,0,0,4,1,1,1,34
3715,1,3,2,0,35,0,1,12,2,25,3,1.125,2,1,1,4,1,1,1,34
3716,1,3,2,0,179,0,1,3,2,26,2,1.115,2.05880429914223,0,0,0,1,1,1,34
3717,0,15,0,0,0,0,2,3,0,0,2,1.115,2.15201241830065,0,0,0,1,1,1,0
3718,3,3,0,0,265,0,2,3,0,56,2,1.11,2,2,1,0,1,1,1,39
3719,1,1,4,0,267,0,1,3,4,32,2,1.02,2.13260993813158,0,0,4,1,1,1,39
3720,1,3,2,0,185,0,1,12,2,68,2,1.04,2.11384467086314,0,0,4,1,1,1,34
3721,2,3,0,3.03800912840026,19,0,0,3,0,21,2,1.22266666666667,2.05730700799584,0,0,0,1,1,1,48
3722,1,6,1,0,203,0,2,12,1,50,2,1.05,1.99589255418006,0,0,7,1,1,1,39
3723,3,3,3,0,179,0,3,3,3,23,2,1.10166666666667,2,2,1,7,1,1,1,34
3724,2,1,4,4.35415425006256,201,0,2,15,4,42,2,1.12,2.13380412270517,0,0,7,1,1,1,39
3725,1,7,0,0,234,0.12,1.05934605408871,9,0,0,2,1.07,1,1,1,0,1,1,1,39
3726,0,3,2,8,244,0,0,12,2,37,3,1.07,1,2,1,4,1,1,1,0
3727,2,3,0,0,185,0,2,3,0,0,3,1.025,2.09724637681159,0,0,4,1,1,1,12
3728,1,6,0,0,267,0,1,3,0,74,2,1.04,2.02455227272727,0,0,7,1,1,1,39
3729,0,3,1,0,185,0,0,12,1,30,2,1.04,2.12285969555501,0,0,4,1,1,1,39
3730,3,5,1,0,203,0,3,3,1,65,2,1.105,1,3,1,0,1,1,1,39
3731,2,3,0,4.91379666039824,173,0.111153846153846,1.80723758647347,9,0,0,2,1.08,1.895,0,0,0,1,1,1,7
3732,2,6,3,1.66752536041427,267,0,2,3,3,27,2,1.04,2.0649214761247,0,0,7,1,1,1,20
3733,2,3,1,0,244,0,2,12,1,40,2,1.05,0,1,1,4,1,1,1,27
3734,1,3,0,3.68646114481595,179,0.0469720279720279,1.23629042302493,8.59298758042194,0,0,1,1,2.06721853082318,0,0,3,1,1,1,39
3735,1,1,0,0,179,0,1,3,0,0,2,1.01,2.04127923976608,0,0,6,1,1,1,7
3736,1,3,0,7.68445418492901,199,0,1,3,0,60,2,1.07,2.02377855477855,0,0,6,1,1,1,34
3737,1,14,0,0,115,0,0,3,0,49,2,1.0575,2,1,1,0,1,1,1,39
3738,0,3,0,0,0,0,3,13,0,37,2,1.29666666666667,2,1,1,0,1,1,1,7
3739,3,0,0,8,266,0.0416416510318949,1.7872040923365,9,0,0,2,1.09,1.761662004662,0,0,1,1,1,1,7
3740,1,3,0,2.13724691274653,118.564191786192,0,1,3,0,44,2,1.165,2.08823832589449,0,0,0,1,1,1,34
3741,1,16,0,0,265,0,1,15,0,0,2,1.175,1.87084722222222,0,0,0,1,1,1,19
3742,0,10,1,0,184.856260171127,0,0,5,1,61,2,1.06,2,2,1,0,1,1,1,39
3743,1,3,0,0,100.883100319615,0,1,3,5,54,3,1.0375,1,1,1,4,1,1,1,18
3744,2,14,0,0,115,0,1,3,0,41,2,1.1625,2,1,1,0,1,1,1,32
3745,1,3,4,0,265,0.00632537355117992,1.08669846493836,9.58766277997675,0,0,1,1,2.03211337209302,0,0,4,1,1,1,39
3746,0,3,0,3.44233415911149,157,0.121153846153846,0.460294222185143,7.06552776495277,0,0,1,1,2.07858978312262,0,0,3,1,1,1,18
3747,1,3,4,0,185,0,1,12,4,69,2,1.04,1,2,1,4,1,1,1,37
3748,0,6,0,0,179,0.0399999999999999,0.35090391916801,9,0,0,2,1.06,1.93959090909091,0,0,0,1,1,1,20
3749,3,1,0,0,267,0,3,12,0,31,3,1.21166666666667,2.13757149544811,0,0,0,1,1,1,34
3750,3,15,0,0,179,0.216666666666667,1.5344387707236,7.32272134888438,0,0,1,1,1,1,1,3,1,1,1,19
3751,0,15,2,3.12376777781682,136,0.184761904761905,1.17943035198576,6.88357142857143,0,0,1,1.02,1,1,1,3,0,1,1,39
3752,1,14,0,0,115,0,2,3,0,62,2,1.03,2,1,1,0,1,1,0,7
3753,2,3,3,0,149.488486196996,0,2,3,3,72,3,1.03,2.10691774941663,0,0,4,1,1,1,7
3754,1,3,1,0,188.108955527345,0.0425158562367864,1.07746242012635,7.27828878618747,0,0,1,1,2.08648837209302,0,0,3,1,1,1,39
3755,3,3,0,0,175.644314806355,0,3,12,0,50,3,1.13,2.12305037492248,0,0,4,1,1,1,11
3756,1,3,4,0,93.4599048813371,0,1,3,4,28,2,1.0775,2.08478325291897,0,0,4,1,1,1,34
3757,1,3,0,0,35,0.0199999999999999,1,3,0,0,2,1.08,1,1,1,4,1,1,1,39
3758,2,3,1,3,244,0,2,12,1,47,2,1.05,2,2,1,4,1,1,1,39
3759,1,6,1,0,267,0,1,3,1,74,3,1.05,2,1,1,0,1,1,1,39
3760,2,6,1,0,179,0,2,12,1,76,2,1.105,1.88056483831448,0,0,0,1,1,1,7
3761,1,3,4,0,233,0.0811428571428571,1.11416380542204,6.68955252861724,0,0,1,1,1.79757677708765,0,0,3,1,1,1,34
3762,2,6,0,0,115,0,2,3,0,39,2,1.0875,1,1,1,0,1,1,0,40
3763,2,6,3,0,115,0,2,3,3,62,2,1.03,2.05163203513091,0,0,7,1,1,1,7
3764,1,3,0,0,115,0,2,14,0,28,2,1.15,2.1598547181006,0,0,0,1,1,1,39
3765,2,10,0,0,199.775187741471,0,2,12,0,0,2,1.01,2.1200210745195,0,0,7,1,1,1,39
3766,2,3,0,0,120.743293793162,0,2,3,0,29,2,1.07,2,1,1,4,1,1,1,39
3767,2,3,2,0,185,0,2,3,2,57,2,1.02,2.13616008470205,0,0,4,1,1,1,39
3768,1,14,0,8,203,0,1,3,0,0,2,1.04,2.03442002442002,0,0,0,1,1,1,39
3769,1,3,0,0,244,0,0,3,0,35,2,1.07,2,2,1,0,1,1,1,48
3770,1,3,2,0,179,0.0616216216216216,1.15487221751635,8.59117140346085,0,0,1,1.05,1.86021505376344,0,0,0,1,1,1,48
3771,1,6,0,0,179,-1.44988188122142e-16,1.09563208828386,8.11479038431115,0,0,1,1.01,2.06214638075103,0,0,3,1,1,1,39
3772,3,3,2,0,185,0,3,12,2,32,2,1.12166666666667,2,2,1,4,1,1,1,0
3773,1,3,2,17,197,0,1,12,2,61,2,1.04,2,1,1,4,1,1,1,39
3774,2,3,2,24,244,0,2,3,2,54,2,1.07,2.09253563973886,0,0,4,1,1,1,7
3775,2,3,0,0,115,0,0,3,0,71,2,1.09,2,2,1,0,1,1,1,39
3776,1,3,2,8,244,0,1,12,2,22,2,1.1,1.90534619874508,0,0,0,1,1,1,39
3777,3,14,0,0,115,0,0,3,0,0,2,1.03,2.06377449360763,0,0,0,1,1,1,39
3778,3,3,0,5.90425238521466,194,0.00448550368393168,3,12,0,22,2,1.08166666666667,2.10551598079213,0,0,4,1,1,1,32.8147211864688
3779,0,3,2,0,244,0,0,12,2,83,2,1.02,2.02906081503955,0,0,4,1,1,1,39
3780,1,3,2,17,35,0,1,12,2,24,2,1.09,2.10421720438417,0,0,4,1,1,1,34
3781,0,3,0,0,185,0,0,3,0,0,3,1.015,2.08230555555556,0,0,4,1,1,1,34
3782,2,14,0,0,115,0,1,3,0,59,2,1.125,2,2,1,0,1,1,1,7
3783,3,3,2,0,115,0.346666666666667,1.54608511728737,6.68047161172161,0,0,1,1.08,1,1,1,0,1,0,1,39
3784,3,3,0,17,185,0,3,12,0,0,2,1.04166666666667,2.13239880952381,0,0,4,1,1,1,39
3785,2,3,2,0,185,0,2,3,2,59,2,1.03,2.12204835197762,0,0,4,1,1,1,34
3786,2,3,2,0,185,0,2,12,2,49,2,1.05,2,1,1,4,1,1,1,39
3787,1,3,0,0,186.03972475649,0,1,12,0,44,2,1.06,2,2,1,4,1,1,1,39
3788,2,3,1,0,143,0.0114285714285713,1.88279401351748,4.01610063108246,0,0,1,1,2.26611111111111,0,0,3,1,1,1,20
3789,3,14,0,0,115,0,0,3,0,74,3,1.105,1,2,1,0,1,1,1,38
3790,1,1,4,0,267,0,1,3,4,21,3,1.051,2.08324978501949,0,0,0,1,1,1,48
3791,2,3,3,0,179,0.0966666666666666,1.84104695304695,6.46969047619048,0,0,1,1,1,1,1,3,1,1,1,39
3792,3,3,3,8,35,0,3,12,3,63,2,1.26666666666667,2,2,1,4,1,1,1,7
3793,3,3,0,0,267,0,0,3,0,24,2,1.04,2,1,1,7,1,1,1,37
3794,3,15,2,0,115,0,1,3,2,21,2,1.0785,2.01166050537209,0,0,0,1,1,1,38
3795,1,16,2,0,265,0,1,15,2,35,2,1.13,2.03305361632749,0,0,6,1,1,1,34
3796,2,3,0,0,124.936482197304,0,2,12,0,45,2,1.06,2.19837257785409,0,0,4,1,1,1,39
3797,3,1,0,0,203,0,3,3,0,0,2,1.03166666666667,2.01844047619048,0,0,6,1,1,1,39
3798,3,3,2,0,185,0,3,12,2,58,2,1.08,2,1,1,4,1,1,1,39
3799,3,14,0,0,115,0,0,3,0,38,3,1.1325,1,4,1,0,1,1,1,38
3800,1,6,0,3,179,0.0399999999999999,1.22183333333333,7.18744835680751,0,0,1,1,2,1,1,3,1,1,1,39
3801,2,3,1,9,234,0,2,3,1,70,2,1.09,2,1,1,4,1,1,1,7
3802,3,15,2,3.0950977443609,201,0,3,14,2,59,2,1.14,2,1,1,7,1,1,1,34
3803,0,3,0,0,185,0,0,12,0,57,2,1.04,2.13201055513018,0,0,4,1,1,1,19
3804,1.37791256852318,14,1,4.80235462790298,178.259892086651,0.0511111111111111,1.32514227145404,8.79698161644752,0,0,1,1.05,1.91832170542636,0,0,0,1,1,1,39
3805,1,15,0,17,244,0.136666666666667,0.996236596736597,8.03431145204561,0,0,1,1,1,1,1,3,1,0,1,37
3806,3,3,0,0,179,0.0801769911504424,2.53854128572013,7.13878833450691,0,0,1,1.06166666666667,2.06757969084056,0,0,3,1,1,1,7
3807,3,3,3,0,244,0,3,12,3,30,3,1.14666666666667,2,1,1,4,1,1,1,34
3808,3,3,3,0,142.368036183165,0,3,3,3,19,3,1.10166666666667,2,3,1,4,1,1,1,38
3809,0,3,0,0,176.466415563096,0,0,12,0,65,2,1.04,2.16066894203949,0,0,4,1,1,1,7
3810,3,3,2,0,84,0,3,12,2,29,3,1.25333333333333,1,2,1,4,1,1,1,39
3811,1,3,3,3,194,0,1,12,3,36,2,1.04,2,1,1,4,1,1,1,7
3812,0,10,2,0,173.314205523589,0,3,13,2,39,2,1.13666666666667,2,2,1,0,1,1,1,39
3813,1,3,3,0,187.418176697654,0,1,12,3,57,4,1.03,2,1,1,4,1,1,1,39
3814,3,14,0,0,115,0,0,3,0,21,2,1.0435,2,2,1,0,1,1,1,49
3815,0,14,0,0,203,0,0,3,0,0,2,1.05,1.99436568464402,0,0,0,1,1,1,39
3816,1,3,4,5.28068613584774,199,0,1,3,4,34,3,1.025,2.13038099727987,0,0,4,1,1,1,28.7894344818853
3817,1,3,1,13.0369173389244,197,0,1,12,1,19,2,1.01,2.04883106851015,0,0,4,1,1,1,29.9804477205642
3818,1,6,2,0,267,0,1,3,2,25,2,1.02,2.0167558778341,0,0,7,1,1,1,11
3819,0,14,0,3.90188079944622,136,0,2,3,0,79,2,1.16,2,1,1,0,1,1,1,49
3820,1,1,0,0,252.898871905971,0,1,3,0,47,2,1.03,2.10374301242236,0,0,7,1,1,1,19
3821,1,1,1,2.35936632271589,157,0,1,3,1,44,2,1.02,2.06749909668315,0,0,4,1,1,1,39
3822,1,15,0,0,35,0,1,12,0,41,2,1.12,2,1,1,4,1,1,1,34
3823,1,15,0,17,244,0,1,12,0,54,2,1.06,2.13639194139194,0,0,4,1,1,1,49
3824,1,1,1,1.73873597233012,157,0,1,3,1,40,2,1.03,2.03946392499858,0,0,7,1,1,1,39
3825,3,3,0,4.00819706294184,35,0,3,12,0,17,2,1.10833333333333,2.093875,0,0,4,1,1,1,49
3826,2,3,1,0,35,0,2,12,1,44,3,1.14666666666667,2.13183574493516,0,0,4,1,1,1,39
3827,1,3,3,0,265,0,2,1,3,62,2,1.03,2.05759711449599,0,0,6,1,1,1,34
3828,2,3,2,0,244,0,2,12,2,31,3,1.065,2.05991094190024,0,0,4,1,1,1,39
3829,1,3,0,0,244,0,1,12,0,67,2,1.05,2.14741205459681,0,0,4,1,1,1,39
3830,0,15,0,0,185,0,0,12,0,41,2,1.05,2,1,1,4,1,1,1,39
3831,3,6,1,0,203,0,3,3,1,27,2,1.11666666666667,2,1,1,0,1,1,1,49
3832,0,14,0,0,115,0,2,3,0,43,2,1.1175,2,3,1,0,1,1,1,39
3833,2,1,1,0,179,0,2,3,1,34,2,1.03,2.0364984824869,0,0,6,1,1,1,21
3834,2,6,1,0,179,0,2,12,1,31,2,1.06,2.06799649360671,0,0,4,1,1,1,39
3835,1,6,1,0,186,0,1,3,1,64,2,1.02,1.90882566630157,0,0,7,1,1,1,19
3836,2,15,0,1.28022811375188,194,0.116666666666667,1.7521328328086,7.37437803902523,0,0,1,1,1,1,1,3,0,1,1,27.0771067085408
3837,2,3,0,0,185,0,2,12,0,0,2,1.02,2.12000022296544,0,0,4,1,1,1,21
3838,0,15,1,0,115,0,2,3,1,57,2,1.07,2.05628620582014,0,0,0,1,1,1,39
3839,1,14,0,8,194,0.0851544715447154,1.22379296091957,9,0,0,2,1.08,1.7965,0,0,0,1,1,1,38
3840,2,3,2,0,129.572240744179,0,2,12,2,20,2,1.04,2.13712584316141,0,0,4,1,1,1,7
3841,2,1,1,0,267,0,2,3,1,39,2,1.03,2.05268543900863,0,0,7,1,1,1,7
3842,0,3,2,0,244,0,0,12,2,42,2,1.04,1.99050403354841,0,0,4,1,1,1,34
3843,2,16,0,0,115,0,2,3,0,26,2,1.1275,2,3,1,0,1,1,1,39
3844,2,3,0,1.43366330573148,19,0,2,3,0,81,2,1.21166666666667,2.1117631523357,0,0,0,1,1,1,7
3845,1,3,4,0,35,0,1,3,4,48,2,1.07,2.08242622588803,0,0,4,1,1,1,34
3846,2,14,0,0,115,0,3,3,0,20,3,1,3,2,1,0,1,1,1,39
3847,0,14,0,0,265,0,0,13,0,0,2,1.03,1.93026619601329,0,0,7,1,1,1,39
3848,3,3,2,34,179,0,3,12,2,27,2,1.11166666666667,2,1,1,7,1,1,1,39
3849,3,16,2,5.57173087419873,194,0,3,3,2,26,2,1.06166666666667,1.9872303257292,0,0,7,1,1,1,30.0417342535281
3850,0,15,0,0,244,0,3,14,0,45,2,1.17,2.09839068825911,0,0,4,1,1,1,34
3851,3,14,0,0,115,0,0,3,0,17,2,1.03,2.07062387968416,0,0,0,1,1,1,39
3852,2,3,0,2.65494940274185,179,0.0599999999999999,1.77181822729092,8.16935885577203,0,0,1,1,3,0,1,3,1,1,1,49
3853,0,3,0,2.80412445464177,194,0.12,0.656255885984652,7.22026957005775,0,0,1,1,3,0,1,3,1,0,1,29.1236875235875
3854,0,3,2,0,185,0,0,3,2,35,2,1.02,2.06709989757669,0,0,4,1,1,1,3
3855,0,3,2,0,202.876642093865,0.000106951871657631,0.332733386989104,7.44147114395505,0,0,1,1.01,1.89617342775543,0,0,7,1,1,1,39
3856,3,3,0,3.72192468387616,257,0.081153846153846,2.29776744724008,8.9896817955469,0,0,1,1,1.9954829126402,0,0,3,1,1,1,39
3857,3,14,0,0,115,0,1,3,0,24,4,1.0525,0,1,1,0,1,1,0,7
3858,3,3,1,0,185,0,3,3,1,56,2,1.07,1,1,1,4,1,1,1,39
3859,2,3,4,1.05369542661983,35,0,2,12,4,36,2,1.22666666666667,2,1,1,4,1,1,1,39
3860,0,14,0,24,147,8,3,3,0,26,3,1.30166666666667,2,6,1,0,1,1,1,39
3861,1,3,1,4.40832512487512,187,0,1,12,1,44,2,1.05,2,3,1,4,1,1,1,32.2994951785464
3862,2,3,0,0,140.592590676929,0,2,12,0,18,2,1.02,2.16034169653524,0,0,4,1,1,1,37
3863,2,3,1,0,185,0,2,3,1,39,2,1.02,2.0967519458649,0,0,4,1,1,1,39
3864,0,3,3,0,185,0,0,12,3,18,2,1.02,2,2,1,4,1,1,1,39
3865,3,1,0,0,203,0,3,3,0,0,2,1.11666666666667,2.14787131495955,0,0,0,1,1,1,7
3866,1,3,1,28,179,0.00137669376693765,1.19352746047687,9,1,0,2,1.01,1.84649582947173,0,0,4,1,1,1,34
3867,1,16,2,4.79494096051781,65,0.0199999999999999,1.33380294726586,8.47063545159848,0,0,1,1.01,1.95929824561404,0,0,3,1,1,1,18
3868,1,3,0,0,0,0,2,13,0,18,2,1.235,2,3,1,0,1,1,1,7
3869,0,3,1,0,185,0,0,12,1,33,2,1.04,2,1,1,4,1,1,1,7
3870,3,14,0,3,203,0,0,3,0,45,2,1.05,2,1,1,0,1,1,0,11
3871,1,1,0,0,179,0.044137477858408,1.06416799387913,7.18819382110026,0,0,1,1,2.05784628299932,0,0,3,1,1,1,39
3872,3,3,0,0,174.186333061495,0,3,12,0,29,2,1.12166666666667,2,2,1,4,1,1,1,48
3873,0,3,2,0,115,0,2,3,2,50,2,1.1425,1,2,1,0,1,1,1,7
3874,3,3,0,2.82743430718152,194,0.08,2.06205454545455,7.43014478537894,0,0,1,1,1,1,1,3,1,0,1,33.7606252040231
3875,1,3,0,6.90442944140782,194,0,1,12,0,34,2,1.05,2,1,1,4,1,1,1,25.6122473068521
3876,2,3,3,0,185,0,2,12,3,58,3,1.04,2,1,1,4,1,1,1,21
3877,1,1,3,0,267,0,1,3,3,24,2,1.03,2.11825691303079,0,0,7,1,1,1,34
3878,1,3,0,0,35,0,1,12,0,41,2,1.14,2,1,1,4,1,1,1,34
3879,3,3,3,0,185,0,3,12,3,56,2,1.08,2,1,1,4,1,1,1,39
3880,0,3,0,24,194,0,0,12,0,54,2,1.05,2.18475329605764,0,0,4,1,1,1,31.600094573333
3881,1,3,0,0,244,0,1,12,0,0,3,1.015,2.03059868421053,0,0,4,1,1,1,7
3882,1,15,2,0,115,0,0,3,2,48,2,1.0375,2,1,1,0,1,1,1,39
3883,1,3,0,8,35,0,1,3,0,29,2,1.16,2,2,1,4,1,1,1,39
3884,1,14,0,0,115,0,2,3,0,40,2,1.0875,2,2,1,0,1,1,1,39
3885,1,6,0,0,0,0,1,14,0,0,2,1.09,1.95879114452799,0,0,7,1,1,1,7
3886,2,3,0,0,185,0,2,12,0,23,2,1.06,2,1,1,4,1,1,1,34
3887,1,3,0,0,185,0,1,12,0,0,2,1.01,2.14242067067067,0,0,4,1,1,1,39
3888,1,3,3,4.40249708469761,194,0,1,3,3,32,2,1.03,2.13698237551794,0,0,7,1,1,1,33.4312859840666
3889,1,1,3,0,267,0,1,3,3,58,2,1.115,2.04514755311049,0,0,0,1,1,1,34
3890,1,3,0,0,185,0,1,12,5,37,2,1.05,2.07894325173471,0,0,4,1,1,1,7
3891,0,16,1,6.55624469060766,194,0,0,12,1,28,2,1.15,1.98848629183955,0,0,0,1,1,1,26.9885333298138
3892,2,3,2,0,185,0,2,12,2,42,2,1.04,2.14421708558092,0,0,4,1,1,1,39
3893,1,1,0,0,233.925686319669,0,1,6,5,30,2,1.12,2,1,1,0,1,1,1,39
3894,1,3,0,0,184.959059366629,0,1,12,0,23,2,1.03,2.13877575542557,0,0,4,1,1,1,19
3895,2,14,0,2.1730627554272,194,0,1,3,0,39,2,1.175,2,1,1,0,1,1,1,32.3297077660901
3896,2,15,0,17,175,0.000487804878048748,1.82536741363212,8.71960661143168,0,0,1,1.01,2.05161337209302,0,0,3,1,1,1,39
3897,0,6,0,0,179,0.0424999999999999,0.295974424183275,8.40186411816537,0,0,1,1,1.9025,0,0,3,1,1,1,49
3898,0,14,0,0,115,0,3,3,0,0,2,1.12666666666667,2.11575733270386,0,0,0,1,1,1,7
3899,1,3,0,0,35,-1.28924648734596e-16,1.25342813401756,5.96718560421706,0,0,1,1.01,1.99207434860737,0,0,3,1,1,1,21
3900,3,3,2,1.84276220490428,136,0.168095238095238,2.08516666666667,6.15049145299145,0,0,1,1.01,1,1,1,3,1,0,1,33.6271323201626
3901,2,15,0,0,185,0,2,12,0,0,2,1.01,2.11474910394265,0,0,4,1,1,1,39
3902,3,3,0,0,115,0,2,3,0,29,2,1.1425,1,2,1,0,1,1,1,7
3903,3,14,0,8,234,0.03,1.93316651363291,9,0,0,3,1.07,1.946,0,0,0,1,1,1,39
3904,1,14,0,0,115,0,1,3,0,58,2,1.105,2.08084291397576,0,0,0,1,1,1,7
3905,1.38151043534579,3,0,1.55146302695108,84.3150290289518,0,3,13,0,39,2,1.29666666666667,1.91265267708601,0,0,0,1,1,1,30.0560503145453
3906,0,3,0,24,0,0,3,13,0,32,2,1.43166666666667,1,2,1,0,1,1,1,34
3907,1,3,0,4.55191073243964,153,0.0869720279720279,1.15178765102215,7.67535641017717,0,0,1,1,1.93691390400792,0,0,3,1,1,1,38
3908,1,3,3,24,244,0,1,12,3,15,2,1.01,2.0591907365602,0,0,4,1,1,1,39
3909,3,14,0,8,265,0,0,3,0,22,2,1.16,2,1,1,0,1,1,1,34
3910,0,6,0,0,75,0.0466666666666666,0.75896090735772,7.10371428571429,0,0,1,1.03,0,1,1,3,1,1,0,28
3911,0,3,1,3,172,0.0399999999999999,0.58875,6.03982738095238,0,0,1,1,2,1,1,3,1,1,1,19
3912,3,14,0,2.28320906199971,194,0,0,3,0,48,2,1.175,2,1,1,0,1,1,1,32.5291556753656
3913,1,3,3,2.4031649086533,179,0.0616216216216216,1.26854835430794,7.84477070716563,0,0,1,1.06,2.06736337209302,0,0,0,1,1,1,39
3914,0,3,0,0,191,0,0,12,0,35,2,1.1,1,4,1,4,1,1,1,7
3915,3,6,2,0,179,0,2,3,2,63,2,1.125,1,1,1,0,1,1,1,27
3916,1,3,0,17,244,0.0294758064516129,1,12,0,20,2,1.03,2,2,1,4,1,1,1,34
3917,2,3,0,8,179,0.00164165103189489,1.94280085784216,9,0,0,2,1.12,2.09840277777778,0,0,0,1,1,1,38
